81.0,R32,P
104.0,R32,P
29.0,R32,P
138.0,R32,P
42.0,R32,P
65.0,R32,P
20.0,R32,P
60.0,R32,P
136.0,R32,P
68.0,R32,P
99.0,R16,P
25.0,R16,P
113.0,R16,P
27.0,R16,P
148.0,R16,P
9.0,R16,P
30.0,R16,P
139.0,R16,P
19.0,QF,P
77.0,QF,P
114.0,QF,P
10.0,QF,P
24.0,SF,P
63.0,SF,P
18.0,F,P
1.0,W,P
76.0,R32,P
150.0,R32,P
111.0,R32,P
67.0,R32,P
79.0,R32,P
39.0,R32,P
94.0,R32,P
56.0,R32,P
131.0,R32,P
51.0,R32,P
47.0,R32,P
43.0,R32,P
59.0,R16,P
114.0,R16,P
191.0,R16,P
44.0,R16,P
46.0,R16,P
50.0,R16,P
245.0,R16,P
13.0,R16,P
40.0,QF,P
154.0,QF,P
42.0,QF,P
83.0,QF,P
29.0,SF,P
32.0,SF,P
4.0,F,P
25.0,W,P
53.0,R64,P
39.0,R64,P
112.0,R64,P
29.0,R64,P
30.0,R64,P
42.0,R64,P
87.0,R64,P
91.0,R64,P
13.0,R64,P
59.0,R64,P
85.0,R64,P
34.0,R64,P
19.0,R64,P
47.0,R64,P
52.0,R64,P
18.0,R64,P
46.0,R64,P
97.0,R64,P
20.0,R64,P
58.0,R64,P
35.0,R64,P
14.0,R64,P
45.0,R64,P
38.0,R64,P
62.0,R32,P
16.0,R32,P
26.0,R32,P
7.0,R32,P
40.0,R32,P
37.0,R32,P
584.0,R32,P
76.0,R32,P
102.0,R32,P
50.0,R32,P
24.0,R32,P
3.0,R32,P
77.0,R32,P
43.0,R32,P
28.0,R32,P
140.0,R32,P
32.0,R16,P
11.0,R16,P
23.0,R16,P
8.0,R16,P
6.0,R16,P
17.0,R16,P
9.0,R16,P
33.0,R16,P
25.0,QF,P
4.0,QF,P
12.0,QF,P
10.0,QF,P
5.0,SF,P
15.0,SF,P
1.0,F,P
2.0,W,P
85.0,R32,P
78.0,R32,P
80.0,R32,P
51.0,R32,P
299.0,R32,P
21.0,R32,P
217.0,R32,P
29.0,R32,P
52.0,R32,P
37.0,R32,P
42.0,R32,P
104.0,R32,P
55.0,R16,P
16.0,R16,P
56.0,R16,P
199.0,R16,P
19.0,R16,P
32.0,R16,P
137.0,R16,P
45.0,R16,P
39.0,QF,P
11.0,QF,P
7.0,QF,P
4.0,QF,P
17.0,SF,P
131.0,SF,P
3.0,F,P
13.0,W,P
257.0,R32,P
46.0,R32,P
12.0,R32,P
36.0,R32,P
44.0,R32,P
51.0,R32,P
107.0,R32,P
37.0,R32,P
21.0,R32,P
47.0,R32,P
49.0,R32,P
19.0,R32,P
41.0,R32,P
52.0,R32,P
5.0,R16,P
20.0,R16,P
59.0,R16,P
48.0,R16,P
18.0,R16,P
95.0,R16,P
50.0,R16,P
10.0,R16,P
26.0,QF,P
17.0,QF,P
34.0,QF,P
24.0,QF,P
8.0,SF,P
33.0,SF,P
9.0,F,P
23.0,W,P
48.0,R32,P
175.0,R32,P
121.0,R32,P
74.0,R32,P
33.0,R32,P
135.0,R32,P
86.0,R32,P
55.0,R32,P
170.0,R32,P
54.0,R32,P
39.0,R32,P
37.0,R32,P
38.0,R32,P
67.0,R32,P
43.0,R16,P
75.0,R16,P
190.0,R16,P
17.0,R16,P
26.0,R16,P
45.0,R16,P
15.0,R16,P
142.0,R16,P
23.0,QF,P
30.0,QF,P
9.0,QF,P
50.0,QF,P
4.0,SF,P
8.0,SF,P
2.0,F,P
1.0,W,P
31.0,R32,P
32.0,R32,P
11.0,R32,P
8.0,R32,P
62.0,R32,P
165.0,R32,P
21.0,R32,P
20.0,R32,P
22.0,R32,P
265.0,R32,P
12.0,R32,P
73.0,R32,P
41.0,R32,P
26.0,R32,P
5.0,R16,P
75.0,R16,P
23.0,R16,P
25.0,R16,P
52.0,R16,P
67.0,R16,P
10.0,R16,P
65.0,R16,P
48.0,QF,P
16.0,QF,P
