111.0,R128,G
11.0,R128,G
115.0,R128,G
35.0,R128,G
45.0,R128,G
21.0,R128,G
125.0,R128,G
184.0,R128,G
90.0,R128,G
99.0,R128,G
77.0,R64,G
140.0,R64,G
36.0,R64,G
38.0,R64,G
60.0,R64,G
191.0,R64,G
105.0,R64,G
59.0,R64,G
103.0,R64,G
169.0,R64,G
53.0,R64,G
71.0,R64,G
363.0,R64,G
22.0,R64,G
75.0,R64,G
100.0,R64,G
85.0,R64,G
40.0,R64,G
24.0,R64,G
41.0,R64,G
117.0,R64,G
65.0,R64,G
37.0,R64,G
5.0,R64,G
58.0,R64,G
34.0,R64,G
238.0,R64,G
296.0,R64,G
214.0,R64,G
43.0,R64,G
129.0,R64,G
323.0,R64,G
78.0,R32,G
26.0,R32,G
56.0,R32,G
27.0,R32,G
33.0,R32,G
18.0,R32,G
109.0,R32,G
32.0,R32,G
8.0,R32,G
55.0,R32,G
17.0,R32,G
29.0,R32,G
10.0,R32,G
128.0,R32,G
114.0,R32,G
28.0,R32,G
16.0,R16,G
9.0,R16,G
4.0,R16,G
12.0,R16,G
136.0,R16,G
19.0,R16,G
81.0,R16,G
15.0,R16,G
20.0,QF,G
25.0,QF,G
13.0,QF,G
48.0,QF,G
6.0,SF,G
83.0,SF,G
2.0,F,G
1.0,W,G
155.0,R128,G
102.0,R128,G
238.0,R128,G
121.0,R128,G
32.0,R128,G
78.0,R128,G
109.0,R128,G
93.0,R128,G
12.0,R128,G
85.0,R128,G
nan,R128,G
48.0,R128,G
487.0,R128,G
110.0,R128,G
190.0,R128,G
7.0,R128,G
241.0,R128,G
80.0,R128,G
94.0,R128,G
90.0,R128,G
37.0,R128,G
101.0,R128,G
75.0,R128,G
111.0,R128,G
329.0,R128,G
76.0,R128,G
92.0,R128,G
28.0,R128,G
60.0,R128,G
126.0,R128,G
51.0,R128,G
6.0,R128,G
89.0,R128,G
106.0,R128,G
43.0,R128,G
40.0,R128,G
21.0,R128,G
173.0,R128,G
96.0,R128,G
119.0,R128,G
71.0,R128,G
127.0,R128,G
55.0,R128,G
42.0,R128,G
66.0,R128,G
219.0,R128,G
59.0,R128,G
41.0,R128,G
112.0,R128,G
193.0,R128,G
207.0,R128,G
97.0,R128,G
23.0,R128,G
87.0,R128,G
232.0,R128,G
72.0,R128,G
82.0,R128,G
117.0,R128,G
105.0,R128,G
20.0,R128,G
69.0,R128,G
79.0,R128,G
86.0,R128,G
91.0,R128,G
104.0,R64,G
70.0,R64,G
57.0,R64,G
54.0,R64,G
36.0,R64,G
19.0,R64,G
100.0,R64,G
73.0,R64,G
187.0,R64,G
146.0,R64,G
142.0,R64,G
15.0,R64,G
162.0,R64,G
63.0,R64,G
58.0,R64,G
88.0,R64,G
61.0,R64,G
35.0,R64,G
52.0,R64,G
50.0,R64,G
77.0,R64,G
46.0,R64,G
99.0,R64,G
44.0,R64,G
98.0,R64,G
107.0,R64,G
81.0,R64,G
62.0,R64,G
67.0,R64,G
169.0,R64,G
34.0,R64,G
84.0,R64,G
33.0,R32,G
17.0,R32,G
56.0,R32,G
68.0,R32,G
26.0,R32,G
64.0,R32,G
53.0,R32,G
39.0,R32,G
74.0,R32,G
152.0,R32,G
16.0,R32,G
25.0,R32,G
30.0,R32,G
10.0,R32,G
47.0,R32,G
49.0,R32,G
1.0,R16,G
120.0,R16,G
22.0,R16,G
9.0,R16,G
8.0,R16,G
3.0,R16,G
38.0,R16,G
13.0,R16,G
14.0,QF,G
29.0,QF,G
11.0,QF,G
2.0,QF,G
31.0,SF,G
5.0,SF,G
24.0,F,G
4.0,W,G
135.0,R128,G
130.0,R128,G
70.0,R128,G
80.0,R128,G
